13:27:44 INFO === Portfolio Backtest: 252d, 5 positions × 25% ===
13:27:44 INFO Starting equity: $5,000
13:27:44 INFO === SwingTrade Walk-Forward Backtest: 252d window, 7d hold ===
13:27:44 INFO Thresholds: score≥55, RS≥65, top 5/day
13:27:44 INFO Data: Polygon.io OHLCV (5yr) + FINVIZ fundamentals. Zacks/news/insider unavailable historically.
13:27:44 WARNING SURVIVORSHIP BIAS: Uses current S&P 500 membership. Historical index changes not accounted for. Expect live performance 3-5% below backtest estimates.
13:27:44 WARNING FUNDAMENTAL LOOK-AHEAD: yfinance current data applied to historical signals. Backtest WR inflated ~1-2pp. See audit #4 / module docstring for full fix plan. Set BACKTEST_NO_FUNDAMENTALS=1 to neutralize the fundamentals pillar.
13:27:44 INFO Slippage model: entry 3bps, exit 2bps, $0 commission. Signal at T close -> entry at T+1 open.
13:27:46 INFO Russell 1000: fetched 1008 tickers from iShares IWB
13:27:46 INFO Universe: 1016 tickers (S&P 500 + Russell 1000 merged) — will filter by price after download
13:27:46 INFO Loading from data archive (Parquet)...
13:27:47 INFO Archive: loaded 1002/1016 tickers in 1.0s
13:27:48 INFO Archive: 819 tickers pass price filter
13:27:48 INFO Ready: 819 tickers pass price filter
13:27:48 INFO Downloading SPY benchmark data...
13:27:48 INFO Backtest window: 2025-04-02 → 2026-04-02 (252 days)
13:27:48 INFO Active universe: 819 tickers
13:27:48 INFO Fetching yfinance info for 819 tickers (current snapshot — see audit #4 look-ahead warning above)...
13:27:49 INFO Fetching FINVIZ Elite bulk data...
13:27:49 INFO   FINVIZ: 11014 tickers loaded
13:45:10 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:46:04 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:46:57 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:47:49 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:48:45 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:49:34 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:50:26 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:51:15 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:52:04 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:52:53 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
13:53:44 INFO   2025-05-15: 5 picks (BUY:0 WATCH:5 pool:8)
13:53:44 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
13:54:37 INFO   2025-05-16: 5 picks (BUY:0 WATCH:5 pool:13)
13:54:37 INFO     → 5 picks (BUY:0 WATCH:5 total scored:13)
13:55:26 INFO   2025-05-19: 5 picks (BUY:0 WATCH:5 pool:9)
13:55:26 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
13:56:16 INFO   2025-05-20: 5 picks (BUY:0 WATCH:5 pool:11)
13:56:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:11)
13:57:06 INFO   2025-05-21: 1 picks (BUY:0 WATCH:1 pool:1)
13:57:06 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
13:57:55 INFO   2025-05-22: 4 picks (BUY:0 WATCH:4 pool:4)
13:57:55 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
13:58:45 INFO   2025-05-23: 2 picks (BUY:0 WATCH:2 pool:2)
13:58:45 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
13:59:34 INFO   2025-05-27: 2 picks (BUY:0 WATCH:2 pool:2)
13:59:34 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:00:24 INFO   2025-05-28: 4 picks (BUY:0 WATCH:4 pool:4)
14:00:24 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:01:16 INFO   2025-05-29: 5 picks (BUY:0 WATCH:5 pool:5)
14:01:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:02:09 INFO   2025-05-30: 5 picks (BUY:0 WATCH:5 pool:9)
14:02:09 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
14:03:01 INFO   2025-06-02: 5 picks (BUY:0 WATCH:5 pool:5)
14:03:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:03:54 INFO   2025-06-03: 5 picks (BUY:0 WATCH:5 pool:9)
14:03:54 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
14:04:46 INFO   2025-06-04: 5 picks (BUY:0 WATCH:5 pool:6)
14:04:46 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:05:38 INFO   2025-06-05: 2 picks (BUY:0 WATCH:2 pool:2)
14:05:38 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:06:27 INFO   2025-06-06: 2 picks (BUY:0 WATCH:2 pool:2)
14:06:27 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:07:16 INFO   2025-06-09: 2 picks (BUY:0 WATCH:2 pool:2)
14:07:16 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:08:06 INFO   2025-06-10: 3 picks (BUY:0 WATCH:3 pool:3)
14:08:06 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:08:55 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
14:09:45 INFO   2025-06-12: 4 picks (BUY:0 WATCH:4 pool:4)
14:09:45 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:10:34 INFO   2025-06-13: 3 picks (BUY:0 WATCH:3 pool:3)
14:10:34 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:11:23 INFO   2025-06-16: 5 picks (BUY:0 WATCH:5 pool:8)
14:11:23 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
14:12:12 INFO   2025-06-17: 2 picks (BUY:0 WATCH:2 pool:2)
14:12:12 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:13:01 INFO   2025-06-18: 5 picks (BUY:0 WATCH:5 pool:5)
14:13:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:13:50 INFO   2025-06-20: 5 picks (BUY:0 WATCH:5 pool:14)
14:13:50 INFO     → 5 picks (BUY:0 WATCH:5 total scored:14)
14:14:41 INFO   2025-06-23: 5 picks (BUY:0 WATCH:5 pool:7)
14:14:41 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
14:15:30 INFO   2025-06-24: 5 picks (BUY:0 WATCH:5 pool:7)
14:15:30 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
14:16:20 INFO   2025-06-25: 4 picks (BUY:0 WATCH:4 pool:4)
14:16:20 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:17:10 INFO   2025-06-26: 4 picks (BUY:0 WATCH:4 pool:4)
14:17:10 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:18:01 INFO   2025-06-27: 5 picks (BUY:0 WATCH:5 pool:10)
14:18:01 INFO     → 5 picks (BUY:0 WATCH:5 total scored:10)
14:18:52 INFO   2025-06-30: 5 picks (BUY:0 WATCH:5 pool:5)
14:18:52 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:19:44 INFO   2025-07-01: 5 picks (BUY:0 WATCH:5 pool:9)
14:19:44 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
14:20:36 INFO   2025-07-02: 5 picks (BUY:0 WATCH:5 pool:5)
14:20:36 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:21:27 INFO   2025-07-03: 5 picks (BUY:0 WATCH:5 pool:5)
14:21:27 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:22:18 INFO   2025-07-07: 5 picks (BUY:0 WATCH:5 pool:6)
14:22:18 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:23:08 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
14:23:59 INFO   2025-07-09: 2 picks (BUY:0 WATCH:2 pool:2)
14:23:59 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:24:51 INFO   2025-07-10: 1 picks (BUY:0 WATCH:1 pool:1)
14:24:51 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
14:25:42 INFO   2025-07-11: 5 picks (BUY:0 WATCH:5 pool:6)
14:25:42 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:26:32 INFO   2025-07-14: 4 picks (BUY:0 WATCH:4 pool:4)
14:26:32 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:27:21 INFO   2025-07-15: 2 picks (BUY:0 WATCH:2 pool:2)
14:27:21 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:28:12 INFO   2025-07-16: 1 picks (BUY:0 WATCH:1 pool:1)
14:28:12 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
14:29:02 INFO   2025-07-17: 4 picks (BUY:0 WATCH:4 pool:4)
14:29:02 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:29:52 INFO   2025-07-18: 4 picks (BUY:0 WATCH:4 pool:4)
14:29:52 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:30:42 INFO   2025-07-21: 1 picks (BUY:0 WATCH:1 pool:1)
14:30:42 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
14:31:32 INFO   2025-07-22: 3 picks (BUY:0 WATCH:3 pool:3)
14:31:32 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:32:22 INFO   2025-07-23: 3 picks (BUY:0 WATCH:3 pool:3)
14:32:22 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:33:13 INFO   2025-07-24: 4 picks (BUY:0 WATCH:4 pool:4)
14:33:13 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:34:03 INFO   2025-07-25: 4 picks (BUY:0 WATCH:4 pool:4)
14:34:03 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:34:54 INFO   2025-07-28: 3 picks (BUY:1 WATCH:2 pool:3)
14:34:54 INFO     → 3 picks (BUY:1 WATCH:2 total scored:3)
14:35:44 INFO   2025-07-29: 5 picks (BUY:0 WATCH:5 pool:6)
14:35:44 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:36:35 INFO   2025-07-30: 5 picks (BUY:0 WATCH:5 pool:5)
14:36:35 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:37:26 INFO   2025-07-31: 4 picks (BUY:0 WATCH:4 pool:4)
14:37:26 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:38:17 INFO   2025-08-01: 2 picks (BUY:0 WATCH:2 pool:2)
14:38:17 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:39:08 INFO   2025-08-04: 5 picks (BUY:0 WATCH:5 pool:6)
14:39:08 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:39:59 INFO   2025-08-05: 4 picks (BUY:0 WATCH:4 pool:4)
14:39:59 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:40:50 INFO   2025-08-06: 1 picks (BUY:0 WATCH:1 pool:1)
14:40:50 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
14:41:42 INFO   2025-08-07: 2 picks (BUY:0 WATCH:2 pool:2)
14:41:42 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:42:33 INFO   2025-08-08: 2 picks (BUY:0 WATCH:2 pool:2)
14:42:33 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
14:43:25 INFO   2025-08-11: 3 picks (BUY:0 WATCH:3 pool:3)
14:43:25 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:44:17 INFO   2025-08-12: 5 picks (BUY:0 WATCH:5 pool:5)
14:44:17 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:45:08 INFO   2025-08-13: 3 picks (BUY:0 WATCH:3 pool:3)
14:45:08 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:46:00 INFO   2025-08-14: 5 picks (BUY:0 WATCH:5 pool:9)
14:46:00 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
14:46:51 INFO   2025-08-15: 4 picks (BUY:0 WATCH:4 pool:4)
14:46:51 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
14:47:43 INFO   2025-08-18: 5 picks (BUY:0 WATCH:5 pool:8)
14:47:43 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
14:48:35 INFO   2025-08-19: 5 picks (BUY:0 WATCH:5 pool:5)
14:48:35 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:49:27 INFO   2025-08-20: 5 picks (BUY:0 WATCH:5 pool:7)
14:49:27 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
14:50:19 INFO   2025-08-21: 3 picks (BUY:0 WATCH:3 pool:3)
14:50:19 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
14:51:11 INFO   2025-08-22: 5 picks (BUY:0 WATCH:5 pool:6)
14:51:11 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:52:03 INFO   2025-08-25: 5 picks (BUY:0 WATCH:5 pool:7)
14:52:03 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
14:52:56 INFO   2025-08-26: 5 picks (BUY:0 WATCH:5 pool:12)
14:52:56 INFO     → 5 picks (BUY:0 WATCH:5 total scored:12)
14:53:49 INFO   2025-08-27: 5 picks (BUY:0 WATCH:5 pool:10)
14:53:49 INFO     → 5 picks (BUY:0 WATCH:5 total scored:10)
14:54:41 INFO   2025-08-28: 5 picks (BUY:0 WATCH:5 pool:6)
14:54:41 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
14:55:34 INFO   2025-08-29: 5 picks (BUY:0 WATCH:5 pool:12)
14:55:34 INFO     → 5 picks (BUY:0 WATCH:5 total scored:12)
14:56:27 INFO   2025-09-02: 5 picks (BUY:0 WATCH:5 pool:7)
14:56:27 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
14:57:20 INFO   2025-09-03: 1 picks (BUY:0 WATCH:1 pool:1)
14:57:20 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
14:58:13 INFO   2025-09-04: 5 picks (BUY:0 WATCH:5 pool:5)
14:58:13 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
14:59:07 INFO   2025-09-05: 4 picks (BUY:0 WATCH:4 pool:4)
14:59:07 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:00:00 INFO   2025-09-08: 5 picks (BUY:0 WATCH:5 pool:8)
15:00:00 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
15:00:54 INFO   2025-09-09: 5 picks (BUY:0 WATCH:5 pool:6)
15:00:54 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:01:49 INFO   2025-09-10: 2 picks (BUY:0 WATCH:2 pool:2)
15:01:49 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:02:43 INFO   2025-09-11: 5 picks (BUY:0 WATCH:5 pool:5)
15:02:43 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:03:38 INFO   2025-09-12: 5 picks (BUY:0 WATCH:5 pool:6)
15:03:38 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:04:33 INFO   2025-09-15: 5 picks (BUY:0 WATCH:5 pool:8)
15:04:33 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
15:05:28 INFO   2025-09-16: 5 picks (BUY:0 WATCH:5 pool:7)
15:05:28 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
15:06:22 INFO   2025-09-17: 5 picks (BUY:0 WATCH:5 pool:8)
15:06:22 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
15:07:17 INFO   2025-09-18: 5 picks (BUY:0 WATCH:5 pool:7)
15:07:17 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
15:08:12 INFO   2025-09-19: 5 picks (BUY:0 WATCH:5 pool:18)
15:08:12 INFO     → 5 picks (BUY:0 WATCH:5 total scored:18)
15:09:07 INFO   2025-09-22: 5 picks (BUY:0 WATCH:5 pool:13)
15:09:07 INFO     → 5 picks (BUY:0 WATCH:5 total scored:13)
15:10:02 INFO   2025-09-23: 5 picks (BUY:0 WATCH:5 pool:6)
15:10:02 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:10:57 INFO   2025-09-24: 3 picks (BUY:0 WATCH:3 pool:3)
15:10:57 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
15:11:51 INFO   2025-09-25: 2 picks (BUY:0 WATCH:2 pool:2)
15:11:51 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:12:47 INFO   2025-09-26: 5 picks (BUY:0 WATCH:5 pool:6)
15:12:47 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:13:42 INFO   2025-09-29: 3 picks (BUY:0 WATCH:3 pool:3)
15:13:42 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
15:14:37 INFO   2025-09-30: 5 picks (BUY:0 WATCH:5 pool:5)
15:14:37 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:15:33 INFO   2025-10-01: 5 picks (BUY:0 WATCH:5 pool:7)
15:15:33 INFO     → 5 picks (BUY:0 WATCH:5 total scored:7)
15:16:29 INFO   2025-10-02: 5 picks (BUY:0 WATCH:5 pool:6)
15:16:29 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:17:24 INFO   2025-10-03: 5 picks (BUY:0 WATCH:5 pool:8)
15:17:24 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
15:18:20 INFO   2025-10-06: 4 picks (BUY:0 WATCH:4 pool:4)
15:18:20 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:19:16 INFO   2025-10-07: 5 picks (BUY:0 WATCH:5 pool:6)
15:19:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:20:12 INFO   2025-10-08: 4 picks (BUY:0 WATCH:4 pool:4)
15:20:12 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:21:08 INFO   2025-10-09: 3 picks (BUY:0 WATCH:3 pool:3)
15:21:08 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
15:22:04 INFO   2025-10-10: 1 picks (BUY:0 WATCH:1 pool:1)
15:22:04 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
15:23:01 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
15:23:57 INFO   2025-10-14: 2 picks (BUY:0 WATCH:2 pool:2)
15:23:57 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:24:54 INFO   2025-10-15: 4 picks (BUY:0 WATCH:4 pool:4)
15:24:54 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:25:51 INFO   2025-10-16: 5 picks (BUY:0 WATCH:5 pool:5)
15:25:51 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:26:48 INFO   2025-10-17: 2 picks (BUY:0 WATCH:2 pool:2)
15:26:48 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:27:46 INFO   2025-10-20: 1 picks (BUY:0 WATCH:1 pool:1)
15:27:46 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
15:28:43 INFO   2025-10-21: 4 picks (BUY:0 WATCH:4 pool:4)
15:28:43 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:29:40 INFO   2025-10-22: 1 picks (BUY:0 WATCH:1 pool:1)
15:29:40 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
15:30:37 INFO   2025-10-23: 5 picks (BUY:0 WATCH:5 pool:5)
15:30:37 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:31:35 INFO   2025-10-24: 5 picks (BUY:0 WATCH:5 pool:5)
15:31:35 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:32:32 INFO   2025-10-27: 5 picks (BUY:0 WATCH:5 pool:9)
15:32:32 INFO     → 5 picks (BUY:0 WATCH:5 total scored:9)
15:33:29 INFO   2025-10-28: 5 picks (BUY:0 WATCH:5 pool:5)
15:33:29 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:34:27 INFO   2025-10-29: 5 picks (BUY:0 WATCH:5 pool:6)
15:34:27 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:35:25 INFO   2025-10-30: 5 picks (BUY:0 WATCH:5 pool:5)
15:35:25 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:36:23 INFO   2025-10-31: 5 picks (BUY:0 WATCH:5 pool:8)
15:36:23 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
15:37:20 INFO   2025-11-03: 5 picks (BUY:0 WATCH:5 pool:5)
15:37:20 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:38:18 INFO   2025-11-04: 2 picks (BUY:0 WATCH:2 pool:2)
15:38:18 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:39:18 INFO   2025-11-05: 3 picks (BUY:0 WATCH:3 pool:3)
15:39:18 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
15:40:20 INFO   2025-11-06: 4 picks (BUY:0 WATCH:4 pool:4)
15:40:20 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:41:19 INFO   2025-11-07: 5 picks (BUY:0 WATCH:5 pool:8)
15:41:19 INFO     → 5 picks (BUY:0 WATCH:5 total scored:8)
15:42:17 INFO   2025-11-10: 5 picks (BUY:0 WATCH:5 pool:5)
15:42:17 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:43:16 INFO   2025-11-11: 2 picks (BUY:0 WATCH:2 pool:2)
15:43:16 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:44:14 INFO   2025-11-12: 5 picks (BUY:0 WATCH:5 pool:6)
15:44:14 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:45:13 INFO   2025-11-13: 5 picks (BUY:0 WATCH:5 pool:5)
15:45:13 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:46:12 INFO   2025-11-14: 2 picks (BUY:0 WATCH:2 pool:2)
15:46:12 INFO     → 2 picks (BUY:0 WATCH:2 total scored:2)
15:47:11 INFO     → 0 picks (BUY:0 WATCH:0 total scored:0)
15:48:10 INFO   2025-11-18: 3 picks (BUY:0 WATCH:1 pool:3)
15:48:10 INFO     → 3 picks (BUY:0 WATCH:1 total scored:3)
15:49:10 INFO   2025-11-19: 3 picks (BUY:0 WATCH:2 pool:3)
15:49:10 INFO     → 3 picks (BUY:0 WATCH:2 total scored:3)
15:50:11 INFO   2025-11-20: 1 picks (BUY:0 WATCH:1 pool:1)
15:50:11 INFO     → 1 picks (BUY:0 WATCH:1 total scored:1)
15:51:12 INFO   2025-11-21: 2 picks (BUY:0 WATCH:1 pool:2)
15:51:12 INFO     → 2 picks (BUY:0 WATCH:1 total scored:2)
15:52:12 INFO   2025-11-24: 4 picks (BUY:0 WATCH:4 pool:4)
15:52:12 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
15:53:11 INFO   2025-11-25: 5 picks (BUY:0 WATCH:5 pool:5)
15:53:11 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:54:11 INFO   2025-11-26: 5 picks (BUY:0 WATCH:5 pool:6)
15:54:11 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:55:12 INFO   2025-11-28: 5 picks (BUY:0 WATCH:5 pool:6)
15:55:12 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:56:13 INFO   2025-12-01: 5 picks (BUY:0 WATCH:5 pool:5)
15:56:13 INFO     → 5 picks (BUY:0 WATCH:5 total scored:5)
15:57:13 INFO   2025-12-02: 5 picks (BUY:0 WATCH:5 pool:6)
15:57:13 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:58:14 INFO   2025-12-03: 5 picks (BUY:0 WATCH:5 pool:6)
15:58:14 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
15:59:15 INFO   2025-12-04: 4 picks (BUY:0 WATCH:4 pool:4)
15:59:15 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
16:00:15 INFO   2025-12-05: 3 picks (BUY:0 WATCH:3 pool:3)
16:00:15 INFO     → 3 picks (BUY:0 WATCH:3 total scored:3)
16:01:16 INFO   2025-12-08: 5 picks (BUY:0 WATCH:5 pool:6)
16:01:16 INFO     → 5 picks (BUY:0 WATCH:5 total scored:6)
16:02:19 INFO   2025-12-09: 4 picks (BUY:0 WATCH:4 pool:4)
16:02:19 INFO     → 4 picks (BUY:0 WATCH:4 total scored:4)
